the_geom,lng,street,city,state,latitude,the_geom_webmercator,district_number,block,side,lat,longitude
0101000020E6100000249E5D058BCC52C06889C77866014440,-75.195985166,CRESWELL ST,Philadelphia, PA,40.010939691,0101000020110F000092F0D0B196EE5FC1F358820873915241,8,3300,W/S,40.010939691,-75.195985166
0101000020E61000005CDC414A7ECB52C03076F7AA5CF84340,-75.179583134,KIMBALL ST,Philadelphia, PA,39.940327998,0101000020110F00008FD9663ACEEC5FC1E55B49AC6E875241,1,2000,S/S,39.940327998,-75.179583134
0101000020E6100000808DA40ACACF52C03055F7A25FF54340,-75.246706639,MAIN ST,Philadelphia, PA,39.9169810970001,0101000020110F0000EB7C48441AF45FC1681670611F845241,15,4000,W/S,39.9169810970001,-75.246706639
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,-75.235144192,CATHARINE ST,Philadelphia, PA,39.9499324180001,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,1,1700,S/S,39.9499324180001,-75.235144192
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,-75.1709078659999,S ROSEWOOD ST,Philadelphia, PA,39.921983025,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,27,2500,E/S,39.921983025,-75.1709078659999
0101000020E610000018E657B57CCC52C01062C8336DFB4340,-75.195111595,MT VERNON ST,Philadelphia, PA,39.964270089,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,6,2000,N/S,39.964270089,-75.195111595
0101000020E61000000CD62D72D7CA52C05826BD5BD8FA4340,-75.169399781,WOOD ST,Philadelphia, PA,39.9597277330001,0101000020110F00003D8BA3D3B2EB5FC12123E0EF2E8A5241,6,1600,S/S,39.9597277330001,-75.169399781
0101000020E6100000686CF3223AC952C02841E03774F84340,-75.144173372,S 09TH ST,Philadelphia, PA,39.9410467000001,0101000020110F00009D206AC7F4E85FC10F26A3C288875241,4,400,E/S,39.9410467000001,-75.144173372
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,1,1700,N/S,39.95402434,-75.2302704959999
0101000020E61000000CD62D72D7CA52C05826BD5BD8FA4340,-75.169399781,WOOD ST,Philadelphia, PA,39.9597277330001,0101000020110F00003D8BA3D3B2EB5FC12123E0EF2E8A5241,10,200,B/S,39.9597277330001,-75.169399781
0101000020E610000090586B8B3FC952C0186155ED75F84340,-75.1445034549999,S 57TH ST,Philadelphia, PA,39.9410988490001,0101000020110F00002DD312F7FDE85FC1719338A78A875241,2,100,E/S,39.9410988490001,-75.1445034549999
0101000020E6100000E0322C4EAECE52C0E0BCA041A7FA4340,-75.2293887549999,SANSOM ST,Philadelphia, PA,39.9582292590001,0101000020110F0000B6E8ED4F38F25FC16C24F987F8895241,2,5100,S/S,39.9582292590001,-75.2293887549999
0101000020E6100000ACA963FD55CD52C038B78AE47CF84340,-75.208373401,GRAYS FERRY AVE,Philadelphia, PA,39.941311424,0101000020110F0000D31A2575EFEF5FC1339D885E92875241,1,2400,E/S,39.941311424,-75.208373401
0101000020E6100000A0AF7E3E3AC952C0B8E2454074F84340,-75.144179939,S 17TH ST,Philadelphia, PA,39.9410477010001,0101000020110F00000C6833F6F4E85FC16A5AF0CB88875241,1,300,W/S,39.9410477010001,-75.144179939
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,-75.194891614,SPRING GARDEN ST,Philadelphia, PA,39.962560368,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,6,2000,N/S,39.962560368,-75.194891614
0101000020E610000050DD26533AC952C018CB944674F84340,-75.144184864,N 23RD ST,Philadelphia, PA,39.9410484530001,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,6,100,W/S,39.9410484530001,-75.144184864
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,N 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,9,2000,B/S,39.941047451,-75.1441782969999
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,24,1800,B/S,39.9410472000001,-75.144176655
0101000020E6100000F05698E9F7C752C080FC3E19ACFC4340,-75.124506377,E THOMPSON ST,Philadelphia, PA,39.974002033,0101000020110F00008065F172D1E65FC16A34DC42358C5241,25,300,B/S,39.974002033,-75.124506377
0101000020E6100000948C9BCE99C952C0881ED9780A014440,-75.150012638,VICTORIA ST,Philadelphia, PA,40.008132082,0101000020110F0000B145F54897E95FC14B743D050D915241,13,1300,S/S,40.008132082,-75.150012638
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,23,1600,B/S,39.9410472000001,-75.144176655
0101000020E6100000C0367F9F53CB52C0484E9A3185F64340,-75.176978945,S DORRANCE,Philadelphia, PA,39.925939751,0101000020110F00008282FEC085EC5FC1A01A037864855241,1,700,W/S,39.925939751,-75.176978945
0101000020E61000002807A327DFC752C0E016D84254FD4340,-75.1229952899999,CEDAR ST,Philadelphia, PA,39.9791339450001,0101000020110F000099784865A7E65FC15E4ED7A2EF8C5241,2,4700,B/S,39.9791339450001,-75.1229952899999
0101000020E6100000DC503C8A3AC952C0F833625774F84340,-75.1441979969999,S 39TH ST,Philadelphia, PA,39.941050456,0101000020110F0000D3A4DA76F5E85FC1A1048AE588875241,2,99,W/S,39.941050456,-75.1441979969999
0101000020E6100000D824798DA1CD52C0A004ECC622FA4340,-75.21298539,S MELVILLE,Philadelphia, PA,39.9541863110001,0101000020110F0000A09D04CF6FF05FC127E168BF65895241,2,1300,E/S,39.9541863110001,-75.21298539
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,24,600,B/S,39.931263087,-75.184196862
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,-75.235144192,CATHARINE ST,Philadelphia, PA,39.9499324180001,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,7,500,B/S,39.9499324180001,-75.235144192
0101000020E610000084F2BE57B8CF52C06809DDB894F34340,-75.2456263889999,LINDBERGH BLVD,Philadelphia, PA,39.902976139,0101000020110F00009B4D1934FCF35FC1AF20614223825241,31,7300,N/S,39.902976139,-75.2456263889999
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,2100,B/S,39.949027147,-75.240329865
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,-75.237089391,DELANCEY ST,Philadelphia, PA,39.9554231930001,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,5,500,S/S,39.9554231930001,-75.237089391
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,24,2400,B/S,39.9410472000001,-75.144176655
0101000020E6100000F84DB1351EC852C0C8DA0CC882FD4340,-75.1268438559999,E YORK ST,Philadelphia, PA,39.9805536330001,0101000020110F00000C6D308012E75FC1DD4A7A32238D5241,25,2500,B/S,39.9805536330001,-75.1268438559999
0101000020E610000050DD26533AC952C018CB944674F84340,-75.144184864,S 23RD ST,Philadelphia, PA,39.9410484530001,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,1,400,E/S,39.9410484530001,-75.144184864
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,S 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,26,1600,B/S,39.941047451,-75.1441782969999
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,24,1300,B/S,39.931263087,-75.184196862
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,S 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,7,800,B/S,39.9410459480001,-75.144168447
0101000020E610000044BD002B42C952C028AE6E8548FA4340,-75.1446635729999,NEW ST,Philadelphia, PA,39.955338172,0101000020110F0000FA67D36B02E95FC15CD2FA908F895241,10,300,S/S,39.955338172,-75.1446635729999
0101000020E61000003462C61154CF52C00017947125FC4340,-75.239506191,GIRARD AVE,Philadelphia, PA,39.9698926900001,0101000020110F00008CEE11E151F35FC1CC9C6708A08B5241,17,1400,B/S,39.9698926900001,-75.239506191
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,22,600,B/S,39.9427968210001,-75.17392512
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,7,200,B/S,39.9427968210001,-75.17392512
0101000020E610000024EF56753AC952C0F0017E8372F84340,-75.144193015,S 18TH ST,Philadelphia, PA,39.940994679,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,1,1000,B/S,39.940994679,-75.144193015
0101000020E61000000C6FD5293AC952C01820F93974F84340,-75.1441750129999,S 11TH ST,Philadelphia, PA,39.94104695,0101000020110F000047141BD3F4E85FC1E7DAF5C488875241,24,1900,B/S,39.94104695,-75.1441750129999
0101000020E6100000686CF3223AC952C02841E03774F84340,-75.144173372,N 9TH ST,Philadelphia, PA,39.9410467000001,0101000020110F00009D206AC7F4E85FC10F26A3C288875241,11,5000,E/S,39.9410467000001,-75.144173372
0101000020E6100000A845E4BEECCE52C0A80C3BDD50FB4340,-75.233199809,CHERRY ST,Philadelphia, PA,39.963405279,0101000020110F00005748955FA2F25FC122CDF176B48A5241,6,2100,N/S,39.963405279,-75.233199809
0101000020E6100000C0B1E84F7BCE52C090D6E237EBFC4340,-75.226276376,WARREN ST,Philadelphia, PA,39.975928293,0101000020110F00002BE6F2B1E1F15FC1BE4A1A377B8C5241,3,3600,N/S,39.975928293,-75.226276376
0101000020E6100000ECDD841A9CCA52C050208B58F7FC4340,-75.165777807,GRATZ ST,Philadelphia, PA,39.9762983970001,0101000020110F0000B85713074EEB5FC190C7FAA7888C5241,9,2000,W/S,39.9762983970001,-75.165777807
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,-75.228816592,LOCUST ST,Philadelphia, PA,39.9561857730001,0101000020110F00007389956328F25FC1D89DD356AE895241,1,2100,S/S,39.9561857730001,-75.228816592
0101000020E6100000503C1255B6CA52C098A5E995ADF84340,-75.1673786809999,KENILWORTH ST,Philadelphia, PA,39.9427974120001,0101000020110F0000EC0D6B947AEB5FC10014F74EC8875241,7,100,B/S,39.9427974120001,-75.1673786809999
0101000020E610000024EF56753AC952C0F0017E8372F84340,-75.144193015,S 18TH ST,Philadelphia, PA,39.940994679,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,1,500,B/S,39.940994679,-75.144193015
0101000020E61000000436B137A6CA52C04043E064B5FB4340,-75.166395114,NORTH ST,Philadelphia, PA,39.966473207,0101000020110F00000FFC0B355FEB5FC13388F9DC238B5241,6,1500,N/S,39.966473207,-75.166395114
0101000020E610000038CA98EDF0C852C058D7E32381FB4340,-75.1397050849999,N HANCOCK ST,Philadelphia, PA,39.9648785460001,0101000020110F000067BC566D78E85FC13EC096F5E98A5241,10,1100,S/S,39.9648785460001,-75.1397050849999
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,24,1100,B/S,39.931263087,-75.184196862
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,SOUTH ST AKA SCHYULKILL,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,1,2700,S/S,39.952283116,-75.1624456449999
0101000020E6100000E8D55B5EB4CB52C008EC3E2871F74340,-75.182883825,GREENWICH ST,Philadelphia, PA,39.933140784,0101000020110F0000064F00162AED5FC1D089D5CE69865241,33,400,N/S,39.933140784,-75.182883825
0101000020E6100000C4C686E5C4CE52C090C049B453F94340,-75.2307676139999,BALTIMORE AVE,Philadelphia, PA,39.947866951,0101000020110F0000EFAA89AF5EF25FC17FFA875580885241,2,4200,S/S,39.947866951,-75.2307676139999
0101000020E6100000B8BF7ADCF7CE52C0382666582DFB4340,-75.23387825,N FRAZIER ST,Philadelphia, PA,39.9623213290001,0101000020110F00003EB11941B5F25FC1A4215B1B8D8A5241,3,99,E/S,39.9623213290001,-75.23387825
0101000020E61000009467AC9DCBCA52C0A0833106FCF54340,-75.168677729,S CLARION ST,Philadelphia, PA,39.9217536680001,0101000020110F0000E3D66ABB9EEB5FC19A6F7F8FCC845241,23,1100,W/S,39.9217536680001,-75.168677729
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,N 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,17,1600,B/S,39.940994441,-75.1441914549999
0101000020E6100000A88641BCD5CA52C0286484B00DFE4340,-75.169295372,NORRIS ST,Philadelphia, PA,39.9847927710001,0101000020110F0000424CC8EBAFEB5FC1DDB2C129BD8D5241,9,1500,N/S,39.9847927710001,-75.169295372
0101000020E6100000B08A1A267CCD52C0A8A6BBBDF40A4440,-75.2107024439999,BETHLEHEM PIKE,Philadelphia, PA,40.085593907,0101000020110F00004D104A4630F05FC1412D07170D9C5241,21,100,E/S,40.085593907,-75.2107024439999
0101000020E6100000EC1E2434D7CA52C018D504B91AF64340,-75.16938499,S WATTS ST,Philadelphia, PA,39.9226905130001,0101000020110F00002EDA426AB2EB5FC1D68C898EEE845241,24,1800,E/S,39.9226905130001,-75.16938499
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,CARPENTERST,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,22,700,B/S,39.952283116,-75.1624456449999
0101000020E6100000ECEAD32C5BCC52C0903DD65422FB4340,-75.1930648869999,HAMILTON ST,Philadelphia, PA,39.9619852110001,0101000020110F00009627716C45EE5FC1073D16E7808A5241,3,3300,B/S,39.9619852110001,-75.1930648869999
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,-75.2448395979999,WHARTON,Philadelphia, PA,39.944922854,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,23,1200,B/S,39.944922854,-75.2448395979999
0101000020E61000001C5ECBBC59CB52C068AB5D43CBF44340,-75.177352141,PACKER AVE,Philadelphia, PA,39.9124530990001,0101000020110F00006E38CF2390EC5FC1E33128167B835241,28,1500,N/S,39.9124530990001,-75.177352141
0101000020E610000030BCF19F82C852C0D0118B482FFC4340,-75.1329727039999,N CREASE ST,Philadelphia, PA,39.970192974,0101000020110F0000782CD810BDE75FC10FD3E9EFAA8B5241,25,1300,W/S,39.970192974,-75.1329727039999
0101000020E6100000A0696C893EC952C008211ECB73F84340,-75.1444419439999,S 44TH ST,Philadelphia, PA,39.9410337350001,0101000020110F00006076D740FCE85FC143AD294A88875241,2,400,B/S,39.9410337350001,-75.1444419439999
0101000020E6100000CCC7434C3AC952C060C6794474F84340,-75.144183222,N 21ST ST,Philadelphia, PA,39.941048202,0101000020110F00004F22970DF5E85FC1162598D088875241,6,300,B/S,39.941048202,-75.144183222
0101000020E6100000C0EE2C5B3AC952C0689A817B72F84340,-75.144186777,N 10TH ST,Philadelphia, PA,39.940993727,0101000020110F00007BF3EA26F5E85FC141AA65D686875241,11,6000,B/S,39.940993727,-75.144186777
0101000020E6100000EC9A326597C952C09077CF6DC1004440,-75.149865436,TIOGA ST,Philadelphia, PA,40.0059029830001,0101000020110F0000DBA5393093E95FC1F7A4CE07BC905241,13,1200,B/S,40.0059029830001,-75.149865436
0101000020E61000000C0D2626B1CE52C010992C3A8EFA4340,-75.229562318,WALNUT ST,Philadelphia, PA,39.9574654310001,0101000020110F0000B34478243DF25FC1B12985CCDC895241,2,5700,B/S,39.9574654310001,-75.229562318
0101000020E610000014BDB62BF2CD52C0282C6CFE86FB4340,-75.21790593,ASPEN ST,Philadelphia, PA,39.965057185,0101000020110F00008D8025BFF8F05FC1A0702272F08A5241,17,2500,B/S,39.965057185,-75.21790593
0101000020E6100000E04302A689C452C050A5456EA7064440,-75.070901396,WILLINGTON ST,Philadelphia, PA,40.0519845810001,0101000020110F00005A2A13A1FDE05FC1122793DA46975241,17,1700,W/S,40.0519845810001,-75.070901396
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,-75.167534131,CAMAC ST,Philadelphia, PA,39.919672146,0101000020110F000032DDE9E77EEB5FC1282A240781845241,4,300,W/S,39.919672146,-75.167534131
0101000020E610000014BDB62BF2CD52C0282C6CFE86FB4340,-75.21790593,ASPEN ST,Philadelphia, PA,39.965057185,0101000020110F00008D8025BFF8F05FC1A0702272F08A5241,17,2300,B/S,39.965057185,-75.21790593
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,22,700,B/S,39.9410472000001,-75.144176655
0101000020E6100000684E68D675C952C0E8B7BC9A45F84340,-75.147817232,MONROE ST,Philadelphia, PA,39.9396241590001,0101000020110F0000EF4BE72F5AE95FC1ED451D2055875241,7,400,B/S,39.9396241590001,-75.147817232
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,S 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,28,3400,E/S,39.9409949170001,-75.144194575
0101000020E610000034F7FAD43DC952C0983CCB84C3F94340,-75.144398923,N AMERICAN ST,Philadelphia, PA,39.9512792580001,0101000020110F00008F3E570EFBE85FC12E2D9F35FC885241,10,600,W/S,39.9512792580001,-75.144398923
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,4,700,N/S,39.95402434,-75.2302704959999
0101000020E6100000444A966D29CF52C0409E6C56BFF94340,-75.2369035689999,PEMBERTON ST,Philadelphia, PA,39.9511516600001,0101000020110F0000FC93D37209F35FC191A8C493F7885241,1,1800,N/S,39.9511516600001,-75.2369035689999
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,N 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,6,200,W/S,39.941047451,-75.1441782969999
0101000020E61000007CEB506E77CD52C0406591CDE5084440,-75.2104144849999,W GRAVERS LN,Philadelphia, PA,40.069513031,0101000020110F00004D95BD4228F05FC1B9C2C537C4995241,21,99,S/S,40.069513031,-75.2104144849999
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,4,900,N/S,39.95402434,-75.2302704959999
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,N 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,6,400,W/S,39.9409949170001,-75.144194575
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,-75.1709078659999,S ROSEWOOD ST,Philadelphia, PA,39.921983025,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,27,2600,E/S,39.921983025,-75.1709078659999
0101000020E61000009467AC9DCBCA52C0A0833106FCF54340,-75.168677729,S CLARION ST,Philadelphia, PA,39.9217536680001,0101000020110F0000E3D66ABB9EEB5FC19A6F7F8FCC845241,23,1600,W/S,39.9217536680001,-75.168677729
0101000020E610000048E68BCFFACD52C0D0325313AAFB4340,-75.218433272,BROWN ST,Philadelphia, PA,39.9661277920001,0101000020110F0000FAB52A6C07F15FC1F8021852178B5241,10,1000,N/S,39.9661277920001,-75.218433272
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,22,1300,N/S,39.9427968210001,-75.17392512
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,-75.167915008,S ISEMINGER ST,Philadelphia, PA,39.920069761,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,24,1900,W/S,39.920069761,-75.167915008
0101000020E6100000EC8F67FF72CB52C050BD3CD756F64340,-75.178893901,S OPAL ST,Philadelphia, PA,39.92452517,0101000020110F0000D35BFF0BBBEC5FC158EA5A2231855241,26,1500,W/S,39.92452517,-75.178893901
0101000020E6100000D032400C6ECB52C08040E4BD02F84340,-75.1785917879999,FEDERAL ST,Philadelphia, PA,39.9375836720001,0101000020110F000001FC9BA3B2EC5FC16AB0FF0F0B875241,23,1000,B/S,39.9375836720001,-75.1785917879999
0101000020E610000008E58C473AC952C08872867572F84340,-75.144182098,S 04TH ST,Philadelphia, PA,39.9409930140001,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,5,300,W/S,39.9409930140001,-75.144182098
0101000020E610000050DD26533AC952C018CB944674F84340,-75.144184864,S 23RD ST,Philadelphia, PA,39.9410484530001,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,1,200,E/S,39.9410484530001,-75.144184864
0101000020E61000000436B137A6CA52C04043E064B5FB4340,-75.166395114,NORTH ST,Philadelphia, PA,39.966473207,0101000020110F00000FFC0B355FEB5FC13388F9DC238B5241,6,1900,N/S,39.966473207,-75.166395114
0101000020E61000004CB9A3AE3EC952C0E0352ED773F84340,-75.1444508169999,S 46TH ST,Philadelphia, PA,39.941035173,0101000020110F00002A8F0E80FCE85FC16B6D865788875241,2,1000,B/S,39.941035173,-75.1444508169999
0101000020E610000038E5A1543AC952C048A6847972F84340,-75.144185217,S 08TH ST,Philadelphia, PA,39.94099349,0101000020110F000057BBCD1BF5E85FC141E231D486875241,22,600,B/S,39.94099349,-75.144185217
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,-75.167915008,S ISEMINGER ST,Philadelphia, PA,39.920069761,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,23,1500,W/S,39.920069761,-75.167915008
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,23,1300,B/S,39.931263087,-75.184196862
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,N 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,10,399,E/S,39.9410459480001,-75.144168447
0101000020E61000001007FB6FD8C852C0A82AD60B26014440,-75.1382102919999,RISING SUN AVE,Philadelphia, PA,40.008973579,0101000020110F0000F9C2C3D34EE85FC1E05866982B915241,13,1200,S/S,40.008973579,-75.1382102919999
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,1,1600,N/S,39.95402434,-75.2302704959999
